launched_by_year,subcategory,goal_usd_log,comb_model_output,launch_yy_mm
2015,Software,9.313774968241272,0.015020519492511987,2015-05
2015,Software,10.308952660644293,0.6327600648475056,2015-12
2015,Wearables,11.512925464970227,0.6098033065284305,2015-04
2015,Web,10.222866717127165,0.03752478997323453,2015-07
2015,DIY Electronics,10.1764189568294,0.18706353882761112,2015-05
2015,Web,7.7090256734323335,0.2004426555481605,2015-11
2015,Web,9.615805480084347,0.02914813940063603,2015-11
2015,Space Exploration,7.600902459542082,0.1371915830622865,2015-06
2015,Flight,9.998797732340453,0.7863501242515336,2015-10
2015,Hardware,9.903487552536127,0.5309754306739716,2015-12
2015,Software,7.18068668327541,0.13606034083979832,2015-03
2015,Web,12.464193303236994,0.09557442402645967,2015-08
2015,Wearables,9.104979856318355,0.3964730951501248,2015-06
2015,3D Printing,8.517193191416238,0.19329355388988825,2015-03
2015,Flight,9.88873688437762,0.0,2015-05
2015,3D Printing,10.126631103850338,0.5984144778589017,2015-12
2015,Fabrication Tools,11.695247021764185,0.03537269285537061,2015-01
2015,Space Exploration,11.512925464970227,0.1523846202365357,2015-02
2015,Web,11.608235644774554,0.06385694582777897,2015-07
2015,DIY Electronics,8.517193191416238,0.4964905798883845,2015-02
2015,Software,8.279298971943518,0.1526953259360138,2015-06
2015,Web,10.187959547573076,0.4888124721448898,2015-07
2015,Robots,11.918390573078392,0.04333323671034262,2015-06
2015,Web,8.517193191416238,0.053237020348029136,2015-12
2015,Makerspaces,7.824046010856294,0.30047197838306466,2015-11
2015,Software,10.126631103850338,0.008315237667433556,2015-02
2015,3D Printing,10.085809109330082,0.0030815690414080104,2015-04
2015,Software,12.429216196844385,0.015359996357806131,2015-05
2015,Software,10.923212880675377,0.13020203172777944,2015-07
2015,Software,7.8738338638353556,0.06774929021779427,2015-02
2015,Software,10.126631103850338,0.046921932214848514,2015-11
2015,3D Printing,11.616360061235321,0.5986517129751158,2015-01
2015,Web,8.006367567650246,0.7067739422847951,2015-07
2015,Software,11.616360061235321,0.014499420050492363,2015-05
2015,3D Printing,11.092709688703556,0.3807218971307881,2015-04
2015,Flight,12.429216196844385,0.45168126846766704,2015-04
2015,DIY Electronics,8.006367567650246,0.16785298080004418,2015-03
2015,DIY Electronics,6.6698610595094205,0.5845014877910195,2015-11
2015,Hardware,9.340661687185873,0.0998788758648832,2015-12
2015,Software,8.79012459570951,0.5677367552224803,2015-07
2015,Software,15.483217378522351,0.016102740282869697,2015-07
2015,Makerspaces,4.3249282205045025,0.3250678812271104,2015-05
2015,Hardware,11.098750402598696,0.05165378520746446,2015-11
2015,Software,9.210340371976184,0.024301475476497213,2015-06
2015,Software,11.461632170582678,0.035771761125874976,2015-03
2015,Web,10.126631103850338,0.009924630553461952,2015-08
2015,Wearables,10.126631103850338,0.0315126486350729,2015-10
2015,Web,11.098750402598696,0.08770802253047065,2015-09
2015,Flight,9.596600461576461,0.15285793332337946,2015-02
2015,Software,8.620627787681329,0.16365876045769365,2015-05
2015,Software,17.822843743196746,0.01434494917913032,2015-08
2015,Flight,6.214608098422191,0.16515842270451506,2015-02
2015,DIY Electronics,6.396929655216146,0.40907182384754337,2015-03
2015,Wearables,9.35010231435134,0.04164973537124099,2015-09
2015,3D Printing,10.46310334047155,0.06873003487147948,2015-08
2015,Sound,8.79012459570951,0.5441464254104699,2015-01
2015,Space Exploration,8.0301291220038,0.0645335753581348,2015-09
2015,Apps,8.699514748210191,0.4005269932899295,2015-03
2015,Fabrication Tools,10.539536318926695,0.06157549700530662,2015-02
2015,Space Exploration,8.938544600827782,0.024578617872278576,2015-02
2015,Software,11.002099841204238,0.0,2015-03
2015,Software,9.392661928770137,0.31259128967886884,2015-01
2015,Web,10.085809109330082,0.5027593103276844,2015-07
2015,DIY Electronics,9.71924007634944,0.2789719593849457,2015-05
2015,Sound,11.512925464970227,0.5574903949880476,2015-12
2015,Web,10.927901498300539,0.04676227123243605,2015-10
2015,Makerspaces,15.041861904361527,0.006771764766866235,2015-12
2015,Makerspaces,11.232683499486642,0.056000177161407434,2015-10
2015,Web,8.242049398517763,0.09789035595736624,2015-10
2015,Software,9.903487552536127,0.0030815690414080104,2015-11
2015,Fabrication Tools,9.392661928770137,0.050617025790764304,2015-02
2015,Flight,8.00603417874901,0.11636528676540997,2015-10
2015,Wearables,10.721857875720652,0.5049740527185348,2015-10
2015,Software,10.412387256909382,0.2904157208160025,2015-08
2015,Software,9.483271776269458,0.236137942324737,2015-12
2015,Wearables,11.918390573078392,0.2640459352548726,2015-03
2015,Software,9.798127036878304,0.05177947696493379,2015-10
2015,Web,16.39706776914673,0.08161618914550288,2015-11
2015,Web,4.713293399878344,0.2395058287602448,2015-07
2015,Flight,7.600902459542082,0.16630183236064686,2015-05
2015,Space Exploration,7.543804045372705,0.13455770983012744,2015-07
2015,Software,9.210340371976184,0.08030153612004112,2015-07
2015,Software,12.206072645530176,0.011934857087758478,2015-10
2015,Robots,11.918390573078392,0.05690946959763722,2015-08
2015,DIY Electronics,10.414303176252119,0.8342868307597515,2015-03
2015,Web,8.143425175447327,0.060047371107490935,2015-10
2015,3D Printing,11.561715629139659,0.02061977146037595,2015-02
2015,Sound,10.819778284410283,0.8389329029367663,2015-08
2015,Software,8.79012459570951,0.297910737874123,2015-09
2015,Software,8.517193191416238,0.3268738989033872,2015-02
2015,Fabrication Tools,13.29390274811614,0.0007942820206577162,2015-06
2015,DIY Electronics,9.903487552536127,0.005019833446156309,2015-02
2015,DIY Electronics,7.3132203870903005,0.4206009801373444,2015-03
2015,Wearables,10.581884064937563,0.3957913771834918,2015-03
2015,Web,9.406811351874557,0.07144094234643598,2015-09
2015,Hardware,13.40133549559274,0.002553936298477532,2015-10
2015,Web,9.433483923290392,0.15182418752703922,2015-07
2015,Wearables,10.028710695160708,0.5439930060950123,2015-04
2015,3D Printing,6.959196402442433,0.427154350251711,2015-11
2015,Web,5.703782474656202,0.3706063293810929,2015-10
2015,3D Printing,9.771726021353873,0.049342322934265416,2015-02
2015,Web,11.225243392518447,0.012796033025729231,2015-08
2015,3D Printing,10.714417768752456,0.035132041991951475,2015-04
2015,Software,9.769956159911604,0.026139044814210574,2015-09
2015,Software,10.539536318926695,0.011738558386817895,2015-07
2015,Software,13.225797973669419,0.0,2015-06
2015,Hardware,10.819778284410283,0.9288223610828712,2015-11
2015,Robots,10.915088464214607,0.38945275442332217,2015-03
2015,Sound,10.39956250814361,0.6215816604921282,2015-07
2015,Sound,13.30098410222636,0.10284114934889113,2015-05
2015,Wearables,9.903487552536127,0.17751767966104864,2015-09
2015,Wearables,12.021825169343483,0.10277399412040528,2015-11
2015,DIY Electronics,10.308952660644293,0.17721635127013374,2015-05
2015,Sound,9.392661928770137,0.1683099631779294,2015-06
2015,Camera Equipment,12.644327576461327,0.038137814506418496,2015-08
2015,3D Printing,11.156250521031497,0.2909641029407489,2015-04
2015,Web,9.711115659888671,0.01510066535542809,2015-10
2015,Flight,10.819778284410283,0.15379902026911402,2015-04
2015,Software,8.096977415149565,0.09868611583442953,2015-07
2015,Software,6.907755278982138,0.8863070457942077,2015-03
2015,Software,9.026092895789494,0.4427418875358028,2015-09
2015,Software,11.512925464970227,0.3520753651246177,2015-03
2015,Software,5.01807540106445,0.2077847042392011,2015-07
2015,3D Printing,10.819778284410283,0.1508439366127138,2015-03
2015,DIY Electronics,8.517193191416238,0.2519822019260322,2015-02
2015,Web,7.548902217957816,0.2735746713000221,2015-12
2015,Wearables,12.100712129872349,0.3114054519244651,2015-04
2015,Software,10.006922148801221,0.02633439639321693,2015-05
2015,Robots,8.699514748210191,0.06999828221017704,2015-09
2015,DIY Electronics,10.230065700115428,0.00153927840525396,2015-10
2015,Software,7.011189875247227,0.13939760997729495,2015-11
2015,Software,10.98734917304573,0.10268676347414,2015-10
2015,Software,6.907755278982138,0.5318138283312331,2015-10
2015,Software,8.517193191416238,0.01545575863339953,2015-03
2015,Wearables,9.61246657881883,0.5799745428078094,2015-11
2015,Flight,8.706954855178386,0.034477829649821316,2015-06
2015,Web,10.819778284410283,0.1882137715514903,2015-11
2015,Web,8.796165309604651,0.1206945788569925,2015-12
2015,Web,10.308952660644293,0.0007942820206577162,2015-09
2015,Software,8.620627787681329,0.0008954006513095158,2015-10
2015,Software,8.006367567650246,0.0729958021349201,2015-01
2015,Software,8.006367567650246,0.2856091146468921,2015-05
2015,Sound,6.481230821232964,0.4590435218049245,2015-09
2015,Hardware,11.225243392518447,0.0055541156781044685,2015-11
2015,Sound,10.1764189568294,0.3237142273217244,2015-05
2015,Software,10.085809109330082,0.02021809711805912,2015-01
2015,Software,10.736034744764824,0.2100867946310732,2015-01
2015,3D Printing,10.819778284410283,0.5697919950783599,2015-08
2015,Web,10.126631103850338,0.08429927916607374,2015-12
2015,Hardware,8.712053027763497,0.8351487033549458,2015-09
2015,Software,9.313774968241272,0.017552957527548325,2015-12
2015,Software,7.3132203870903005,0.4924284518717916,2015-02
2015,Makerspaces,9.210340371976184,0.198846914677858,2015-11
2015,Web,7.01587849287239,0.1379932897768125,2015-12
2015,Software,8.109802163915337,0.31910217086283005,2015-12
2015,Sound,10.736034744764824,0.1298913646468534,2015-12
2015,Flight,10.819778284410283,0.3652704597773592,2015-06
2015,Web,8.796165309604651,0.13564252752204545,2015-12
2015,Software,13.43242399192743,0.034399410573993885,2015-09
2015,Software,9.232718914047503,0.10334018761220072,2015-08
2015,3D Printing,9.903487552536127,0.20818354054356308,2015-03
2015,Space Exploration,12.542544882151384,0.03635490579199715,2015-11
2015,Web,12.61153775363834,0.05247806257060295,2015-11
2015,Web,8.160518247477505,0.17208916503941055,2015-08
2015,Web,7.712548166935905,0.3558381735992697,2015-10
2015,Software,9.49609652503523,0.07844224418845967,2015-11
2015,Web,13.122363377404328,0.0415947474397757,2015-08
2015,Software,8.992768244416911,0.052576315213374886,2015-04
2015,Hardware,10.308952660644293,0.3827599137096981,2015-11
2015,Software,11.608235644774554,0.04673089919629042,2015-04
2015,Software,9.210340371976184,0.2195627665356616,2015-05
2015,Software,9.903487552536127,0.54821119201025,2015-09
2015,Fabrication Tools,9.615805480084347,0.03303351091634694,2015-09
2015,Software,8.517193191416238,0.31595918890272057,2015-03
2015,Software,8.006367567650246,0.15212848096528822,2015-03
2015,Robots,9.680344001221918,0.30141702729342434,2015-02
2015,Wearables,10.126631103850338,0.056233208316181386,2015-02
2015,Web,10.821332693689977,0.18927550244436628,2015-07
2015,Sound,11.092709688703556,0.06011823648883539,2015-07
2015,Web,11.982929094215965,0.040396415834646274,2015-11
2015,Software,12.429216196844385,0.01512538015974331,2015-11
2015,3D Printing,9.335563514600759,0.0955343664915671,2015-04
2015,Flight,5.5606816310155285,0.3736324226761159,2015-02
2015,3D Printing,11.453841131737544,0.023286404103435798,2015-05
2015,Wearables,11.232683499486642,0.3949394679860364,2015-01
2015,Wearables,11.512925464970227,0.6926133432045157,2015-03
2015,Software,10.46310334047155,0.11468726156077046,2015-04
2015,Software,9.210340371976184,0.17013515654313496,2015-05
2015,Software,10.126631103850338,0.0,2015-03
2015,Web,8.28533968583866,0.1768975864925586,2015-07
2015,DIY Electronics,10.609057253094633,0.03405680743502977,2015-02
2015,Fabrication Tools,9.210340371976184,0.016097148916737983,2015-02
2015,3D Printing,9.313774968241272,0.03753273294511937,2015-04
2015,Software,9.210340371976184,0.11589802390705485,2015-08
2015,Software,9.210340371976184,0.40353989887649416,2015-09
2015,Software,7.927480607121384,0.045079466439968005,2015-05
2015,Space Exploration,10.819778284410283,0.161815420785673,2015-02
2015,DIY Electronics,7.3132203870903005,0.8640661021410955,2015-04
2015,Web,10.011610766426381,0.1205068332297146,2015-08
2015,Flight,15.790747331130955,0.0936109661940774,2015-10
2015,Wearables,9.71924007634944,0.20453024921015414,2015-08
2015,Wearables,11.695247021764185,0.2460604191870657,2015-09
2015,Fabrication Tools,11.328689757678552,0.5941517712543634,2015-06
2015,Software,10.080016774434707,0.023511979435639617,2015-07
2015,Flight,9.903487552536127,0.1570461687414865,2015-09
2015,Sound,10.373491181781864,0.04825990796312385,2015-03
2015,Software,11.289781913656018,0.002463554085160098,2015-12
2015,Flight,8.779557455883728,0.08093577750298939,2015-02
2015,3D Printing,11.082142548877776,0.10555441833412252,2015-05
2015,Software,8.419272782726607,0.06368758886780065,2015-04
2015,DIY Electronics,8.517193191416238,0.9479319252422582,2015-03
2015,Software,6.907755278982138,0.029905405004161868,2015-06
2015,Software,10.213548167059232,0.021057054243901883,2015-12
2015,DIY Electronics,9.112419963286552,0.8014977482083949,2015-06
2015,Apps,4.605170185988092,0.8073819968193616,2015-10
2015,Camera Equipment,13.017002861746507,0.08371865737101371,2015-11
2015,Flight,7.2178158935052386,0.09743352111038676,2015-04
2015,Flight,10.021270588192511,0.015479794059536025,2015-02
2015,Web,8.935196579077708,0.035719265769238666,2015-08
2015,Camera Equipment,10.373491181781864,0.6436127528756608,2015-08
2015,Web,6.684611727667928,0.17832747874585594,2015-08
2015,Sound,9.680344001221918,0.12541356445822066,2015-08
2015,Hardware,10.308952660644293,0.21513047977019198,2015-10
2015,Sound,11.695247021764185,0.0690520560949398,2015-07
2015,Software,7.600902459542082,0.20893450545113704,2015-11
2015,DIY Electronics,9.210340371976184,0.024237768061549616,2015-03
2015,Flight,11.289781913656018,0.03269446631082939,2015-03
2015,Web,9.318463585866436,0.05005256752773983,2015-09
2015,Software,10.225209120998834,0.0176964926253262,2015-02
2015,Software,8.802949344475284,0.5045531249368576,2015-10
2015,Wearables,10.308952660644293,0.8599393691176646,2015-07
2015,Web,10.544634491511806,0.011106940073915076,2015-10
2015,Web,9.851487310951864,0.0804287318964738,2015-08
2015,DIY Electronics,8.279298971943518,0.11221917443619707,2015-03
2015,Software,10.141832051798747,0.04114129198103776,2015-10
2015,Wearables,10.691944912900398,0.02994890127928685,2015-08
2015,Web,9.798127036878304,0.007694760881516277,2015-12
2015,Flight,10.292145542327912,0.5057659218199926,2015-05
2015,Software,8.294049640102028,0.2220702454406168,2015-03
2015,Gadgets,8.517193191416238,0.902779236463503,2015-06
2015,Software,8.699514748210191,0.5814870593472016,2015-05
2015,Apps,4.878101590281363,0.6404955362708924,2015-12
2015,Flight,12.206072645530176,0.4325245698322531,2015-05
2015,Apps,8.699514748210191,0.7477169250269358,2015-06
2015,Apps,6.907755278982138,0.9782836454570504,2015-09
2015,Apps,4.605170185988092,0.6294302915306821,2015-05
2015,Makerspaces,9.615805480084347,0.5639527217063913,2015-10
2015,Gadgets,4.605170185988092,0.9615135390492516,2015-09
2015,Makerspaces,7.600902459542082,0.7855258401393311,2015-07
2015,Web,7.227134443573173,0.26526005913444234,2015-12
2015,Hardware,10.819778284410283,0.7709621907528146,2015-03
2015,Hardware,11.512925464970227,0.9758219668382844,2015-03
2015,Hardware,10.819778284410283,0.949325723272499,2015-07
2015,Web,10.596634733096073,0.06958242692182268,2015-03
2015,Gadgets,10.203592144986468,0.9254012844380396,2015-11
2015,Gadgets,10.126631103850338,0.9236697070850758,2015-11
2015,Wearables,6.422402710011526,0.7780927164793833,2015-05
2015,Web,10.308952660644293,0.06406479353318398,2015-10
2015,Wearables,7.824046010856294,0.6628964881556925,2015-12
2015,Sound,9.384293679099619,0.963872231075322,2015-03
2015,Gadgets,10.819778284410283,0.92245557970714,2015-11
2015,Makerspaces,10.085809109330082,0.5507852073176709,2015-02
2015,Gadgets,8.236951225932652,0.6169958401440857,2015-01
2015,Gadgets,0.0,0.9685682523608364,2015-04
2015,Gadgets,9.210340371976184,0.4582475200166242,2015-04
2015,Web,6.493580216610602,0.26398308393863096,2015-09
2015,Hardware,9.88420279112426,0.5373431134151894,2015-10
2015,Hardware,10.46310334047155,0.9698242690407376,2015-05
2015,Hardware,10.126631103850338,0.9831463795425404,2015-04
2015,Gadgets,9.903487552536127,0.9547101557073384,2015-11
2015,DIY Electronics,10.539536318926695,0.8365310249095984,2015-02
2015,DIY Electronics,10.126631103850338,0.938977151799841,2015-05
2015,DIY Electronics,8.294049640102028,0.8663298786995867,2015-08
2015,DIY Electronics,9.210340371976184,0.9513163424608706,2015-05
2015,Robots,7.600902459542082,0.7616963574286694,2015-10
2015,Robots,13.122363377404328,0.4671168679393485,2015-08
2015,Gadgets,9.210340371976184,0.285668617412422,2015-08
2015,Gadgets,6.396929655216146,0.9428682166885541,2015-09
2015,Software,5.970405197466973,0.7834840875691078,2015-08
2015,Space Exploration,8.79012459570951,0.8550201205485244,2015-08
2015,Wearables,8.006367567650246,0.5588932919376046,2015-04
2015,Wearables,11.512925464970227,0.9779963895929068,2015-10
2015,Gadgets,10.028710695160708,0.8417906504904129,2015-10
2015,Web,10.927901498300539,0.5357819634480934,2015-05
2015,Hardware,6.907755278982138,0.9638057952690781,2015-10
2015,Web,8.411832675758411,0.4278671016127866,2015-03
2015,Hardware,7.592192505278713,0.9939401633391688,2015-12
2015,Hardware,11.736069016284436,0.8284910350704446,2015-06
2015,Gadgets,10.736034744764824,0.9615615737272238,2015-04
2015,Gadgets,10.596634733096073,0.8386359600815837,2015-01
2015,Wearables,11.225243392518447,0.8201993034483961,2015-09
2015,Web,9.242037464115436,0.6356665349287555,2015-02
2015,Gadgets,10.819778284410283,0.9634023194242352,2015-10
2015,Wearables,11.225243392518447,0.9797966604739952,2015-05
2015,Gadgets,10.126631103850338,0.8967395538573767,2015-01
2015,Gadgets,10.832205932889517,0.939820536769162,2015-08
2015,Wearables,7.600902459542082,0.8848042745454625,2015-03
2015,Sound,8.853665428037447,0.9775452759863136,2015-09
2015,Software,9.903487552536127,0.91546290362561,2015-09
2015,Wearables,10.819778284410283,0.92136407318335,2015-08
2015,Wearables,11.461632170582678,0.7686387123978757,2015-05
2015,Gadgets,9.210340371976184,0.8747587378969329,2015-05
2015,Web,7.824046010856294,0.3759734879954541,2015-01
2015,Hardware,6.907755278982138,0.3434630243037487,2015-05
2015,Hardware,11.156250521031497,0.8666914652432525,2015-02
2015,Sound,7.600902459542082,0.9891310834228648,2015-09
2015,Wearables,10.46310334047155,0.6872769021824308,2015-02
2015,Gadgets,7.3132203870903005,0.9199184698131261,2015-10
2015,Gadgets,8.79012459570951,0.8353763858683758,2015-08
2015,Gadgets,10.308952660644293,0.9851758020342029,2015-07
2015,Software,6.214608098422191,0.8972605229010361,2015-10
2015,Gadgets,10.819778284410283,0.6828475625185904,2015-06
2015,Software,9.769956159911604,0.9039744942222196,2015-11
2015,Apps,6.907755278982138,0.5991618043292645,2015-09
2015,DIY Electronics,8.006367567650246,0.9255541901106548,2015-10
2015,3D Printing,7.389666150431897,0.41158402986172254,2015-10
2015,3D Printing,9.663324996052324,0.5250525098733464,2015-04
2015,3D Printing,10.581884064937563,0.8928699426074942,2015-08
2015,3D Printing,11.512925464970227,0.9583686254977076,2015-04
2015,DIY Electronics,9.903487552536127,0.9439275599559942,2015-11
2015,Web,8.229511118964458,0.8021648831068274,2015-10
2015,Web,10.126631103850338,0.2760614582786291,2015-08
2015,Web,9.903487552536127,0.2371739475614172,2015-07
2015,Web,8.62531640530649,0.5196415109402122,2015-11
2015,Makerspaces,8.006367567650246,0.8304709947909368,2015-11
2015,Apps,9.156420979778652,0.8173335815706736,2015-04
2015,Apps,6.214608098422191,0.593839260900855,2015-09
2015,Robots,8.642416334040815,0.8249946630991103,2015-04
2015,DIY Electronics,8.006367567650246,0.08068428701477914,2015-06
2015,Sound,11.355073953171045,0.36879506819366414,2015-07
2015,Software,9.998797732340453,0.009007782779329846,2015-04
2015,Hardware,10.837604224051917,0.035422313414906134,2015-12
2015,Web,8.517193191416238,0.06514609895664643,2015-12
2015,Software,9.71924007634944,0.12711557521276493,2015-10
2015,Wearables,10.126631103850338,0.4985478663646427,2015-05
2015,Space Exploration,8.62245370207373,0.7563501496883334,2015-05
2015,3D Printing,10.819778284410283,0.6217836342783261,2015-08
2015,Software,10.903010173357856,0.02237772092474571,2015-10
2015,Sound,11.512925464970227,0.07304417046242193,2015-10
2015,Robots,11.785856869263501,0.6700355248426441,2015-03
2015,Sound,10.896739325546413,0.07222936520059495,2015-02
2015,DIY Electronics,7.3132203870903005,0.2621149584606134,2015-02
2015,3D Printing,11.918390573078392,0.08660639790243492,2015-04
2015,3D Printing,7.3132203870903005,0.07719321477521562,2015-01
2015,Software,11.232683499486642,0.0639145769949993,2015-08
2015,Wearables,9.210340371976184,0.12892025162423865,2015-08
2015,Web,9.489312490164595,0.016268000166191357,2015-11
2015,Wearables,10.308952660644293,0.13530863909491914,2015-04
2015,DIY Electronics,8.612503371220562,0.8035337126236193,2015-09
2015,3D Printing,11.849397701591439,0.0023461562637500785,2015-07
2015,Software,9.104979856318355,0.2472288766060532,2015-01
2015,Web,12.388394202324125,0.023348064209883702,2015-11
2015,Robots,8.612503371220562,0.06347651463371247,2015-04
2015,Space Exploration,7.7406644019172415,0.3281259272001141,2015-02
2015,Sound,7.704337055807175,0.7341042480757611,2015-11
2015,Software,11.232683499486642,0.003293229882389603,2015-05
2015,3D Printing,8.090668733667064,0.1228490330806632,2015-02
2015,Robots,11.289781913656018,0.08231418944385148,2015-04
2015,Web,10.273975030893872,0.03544213451882084,2015-08
2015,Sound,10.126631103850338,0.04030054839352321,2015-10
2015,Web,7.014877992538806,0.0921809069129996,2015-09
2015,DIY Electronics,11.312160455727339,0.573621975492942,2015-07
2015,Software,10.819778284410283,0.19068816186729293,2015-08
2015,Software,8.853665428037447,0.22302007962547185,2015-06
2015,Software,12.429216196844385,0.011282434060933374,2015-02
2015,3D Printing,10.819778284410283,0.1714740680691689,2015-04
2015,Robots,13.933994681134696,0.3164067253259119,2015-06
2015,Hardware,10.126631103850338,0.7560011513204822,2015-10
2015,Software,9.313774968241272,0.1623589403402223,2015-02
2015,Web,9.210340371976184,0.0882968640493048,2015-09
2015,Software,8.802949344475284,0.061538215710073466,2015-06
2015,Web,7.863266724009573,0.033533499210213216,2015-10
2015,Sound,10.308952660644293,0.3789543824011854,2015-06
2015,3D Printing,7.927480607121384,0.4424894912732128,2015-07
2015,DIY Electronics,8.827253805939339,0.004088067183190803,2015-08
2015,Wearables,10.126631103850338,0.15110705352710951,2015-12
2015,3D Printing,10.819778284410283,0.5332298506967068,2015-03
2015,Software,11.512925464970227,0.0575410347758968,2015-07
2015,DIY Electronics,9.711115659888671,0.611137064539629,2015-02
2015,Web,8.517193191416238,0.1248682978843562,2015-10
2015,Software,10.126631103850338,0.021763362422379827,2015-05
2015,Web,10.852119191259767,0.02469999842536729,2015-12
2015,Web,10.819778284410283,0.00608729003912026,2015-09
2015,Software,11.225243392518447,0.05846736721350543,2015-03
2015,Flight,11.512925464970227,0.023572759072096446,2015-02
2015,Software,9.846389138366751,0.013788026682795818,2015-12
2015,3D Printing,10.923212880675377,0.027584926587818186,2015-08
2015,DIY Electronics,9.615805480084347,0.9745448934670929,2015-04
2015,3D Printing,11.512925464970227,0.7967736515692077,2015-02
2015,3D Printing,9.680344001221918,0.9466844277626796,2015-07
2015,DIY Electronics,6.214608098422191,0.9595276734497528,2015-09
2015,Web,10.23475431774059,0.025704065050559832,2015-10
2015,Camera Equipment,10.126631103850338,0.04998839357621572,2015-06
2015,Web,11.407564949312404,0.009781904526742716,2015-10
2015,Wearables,10.539536318926695,0.023288244700533627,2015-07
2015,Software,10.539536318926695,0.3506640662430229,2015-10
2015,Robots,17.034386382832476,0.03384915810535871,2015-08
2015,Hardware,11.936216512720025,0.14288751641333114,2015-12
2015,3D Printing,9.718555766856866,0.025649346067205047,2015-05
2015,Software,8.39748423636712,0.15020501056620444,2015-08
2015,Camera Equipment,10.596634733096073,0.5405104753886478,2015-03
2015,Web,9.932463660772648,0.01795951318846097,2015-07
2015,Flight,9.266570643113806,0.06714220011980451,2015-05
2015,Robots,8.517193191416238,0.5350429361404394,2015-11
2015,3D Printing,9.047821442478408,0.05443457014243632,2015-03
2015,3D Printing,9.648595302907339,0.08477373009744978,2015-05
2015,Software,11.214461206436305,0.0,2015-04
2015,Software,9.615805480084347,0.03257904957427172,2015-02
2015,Camera Equipment,8.517193191416238,0.6107001180072488,2015-10
2015,Web,0.0,0.3350368177687559,2015-07
2015,Software,10.819778284410283,0.7267575119822884,2015-09
2015,DIY Electronics,13.815510557964275,0.004350000728399318,2015-05
2015,Wearables,9.615805480084347,0.1398601164141949,2015-04
2015,Software,11.002099841204238,0.028869409467015363,2015-01
2015,Software,7.824046010856294,0.34690761336866105,2015-03
2015,DIY Electronics,11.512925464970227,0.34412630926339666,2015-05
2015,Fabrication Tools,10.126631103850338,0.6352047253179413,2015-04
2015,Robots,8.006367567650246,0.1614127832398416,2015-04
2015,Software,10.819778284410283,0.050785403415449716,2015-01
2015,Web,12.072541252905653,0.02746312484864551,2015-08
2015,Software,7.824046010856294,0.44722740959551627,2015-05
2015,Web,10.614460672737707,0.055901210782874085,2015-07
2015,Web,9.7239286939746,0.15448773428445775,2015-09
2015,Web,6.492239835020473,0.0940219236876718,2015-12
2015,Makerspaces,15.998386695909202,0.3106017877632883,2015-08
2015,Robots,11.225243392518447,0.3147765105374562,2015-10
2015,Robots,9.433483923290392,0.013738199671382434,2015-12
2015,Software,10.668955394675699,0.009430083436480706,2015-10
2015,Fabrication Tools,10.028710695160708,0.2172272771375982,2015-11
2015,Fabrication Tools,8.013807674618441,0.13363147237382952,2015-12
2015,Web,10.404262840448617,0.07004788327007617,2015-10
2015,Software,9.313774968241272,0.054782889649866835,2015-11
2015,Wearables,11.407564949312404,0.007490825809230575,2015-04
2015,Software,9.71924007634944,0.16038264890242546,2015-09
2015,Web,10.927901498300539,0.05219704870554698,2015-07
2015,Web,16.437474815549354,0.028951501100804505,2015-11
2015,Sound,3.0814662934035764,0.3118854714003805,2015-02
2015,3D Printing,8.517193191416238,0.31650128629895363,2015-08
2015,Software,9.532061940438886,0.016290856177772085,2015-05
2015,Camera Equipment,11.225243392518447,0.17570763687669444,2015-07
2015,Software,11.918390573078392,0.00925088073466023,2015-05
2015,Web,9.615805480084347,0.13595002513639592,2015-07
2015,Camera Equipment,8.699514748210191,0.751362284163537,2015-01
2015,Software,13.592367006650065,0.0833419095522999,2015-05
2015,Robots,6.671514329990653,0.5224025881437605,2015-03
2015,Web,9.305650551780507,0.08037897782920288,2015-10
2015,Web,10.742075458659963,0.024217247843920868,2015-10
2015,Wearables,11.082142548877776,0.11143374095816257,2015-08
2015,Flight,11.002099841204238,0.0,2015-03
2015,3D Printing,10.308952660644293,0.26596022058924884,2015-09
2015,Wearables,9.210340371976184,0.04033832392348319,2015-04
2015,DIY Electronics,7.600902459542082,0.7462393809828324,2015-12
2015,Camera Equipment,7.824046010856294,0.09495584469929176,2015-08
2015,Software,9.95562885441367,0.2723376889215087,2015-05
2015,Software,9.903487552536127,0.15707366406887055,2015-04
2015,Software,7.3132203870903005,0.19300515541997776,2015-07
2015,Camera Equipment,8.922658299524402,0.37583502809223457,2015-09
2015,Flight,10.687234580545391,0.014018456154411956,2015-07
2015,Web,10.308952660644293,0.4713492731630521,2015-10
2015,Software,13.710150042306447,0.0,2015-06
2015,Makerspaces,9.798127036878304,0.2593921161187208,2015-12
2015,Hardware,11.002099841204238,0.14684411492904445,2015-12
2015,Flight,11.328677988783536,0.03369309250564416,2015-07
2015,Wearables,7.543804045372705,0.7226637165292726,2015-06
2015,Web,9.35010231435134,0.06788106201630592,2015-08
2015,Software,8.517193191416238,0.7751534597933463,2015-03
2015,Flight,10.721857875720652,0.12762324457325466,2015-02
2015,Web,7.600902459542082,0.19901100339041056,2015-09
2015,Robots,8.236951225932652,0.11683489229332793,2015-02
2015,Web,7.450277994887383,0.20953045063814707,2015-12
2015,Flight,6.3189681137464335,0.5505283319094744,2015-04
2015,Software,9.259130536145614,0.05827937568053074,2015-11
2015,DIY Electronics,11.225243392518447,0.04487002870656459,2015-01
